project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,70.94764464749018,21.67486346506349,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.CommonToken, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.CommonTokenFactory, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.BaseErrorListener]",5681;5801;9128;8014;8143;8207;7712;8445;5954;5753;5930;6096,0.0,,0.0,0.0,0.0,4.5,0.5606060606060606,22,1.5812186978878693E-5,1,5.792850927955102,CIRCLE,12,150,14,0.5,0.8550879430013614,0.0,0,cyclicDep,28592,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,70.23458489523527,10.033512127890754,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.LexerNoViableAltException, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.BaseErrorListener]",5815;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6029,0.0,,0.0,0.0,0.0,4.5,0.5606060606060606,29,1.621941036463472E-5,1,5.792850927955102,CIRCLE,12,147,3,0.5,0.8550879430013614,0.0,0,cyclicDep,28614,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,57.717403825197884,8.66845292063786,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.LexerNoViableAltException, org.antlr.v4.runtime.atn.Transition]",5815;9128;8014;8143;8207;7712;8445;6024,0.0,,0.0,0.0,0.0,4.75,1.0357142857142858,15,2.147257141916811E-5,1,5.004733627187866,CIRCLE,8,133,3,0.4330127018922193,0.9056230237932833,0.0,0,cyclicDep,28630,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,13.005639424822878,4.335213141607626,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.LexerNoViableAltException, org.antlr.v4.runtime.misc.Utils]",6023;5815;9128;9019,0.0,,0.0,0.0,0.0,4.5,1.6666666666666667,5,1.719379876920579E-5,1,4.335213141607626,CIRCLE,4,9,1,0.5,0.7453559924999299,0.0,0,cyclicDep,28642,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,67.23569328822235,9.77273995192308,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.BaseErrorListener]",9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;5808,0.0,,0.0,0.0,0.0,4.545454545454546,0.6363636363636364,25,1.7499926118015172E-5,1,5.642294041963002,CIRCLE,11,142,3,0.4979295977319692,0.8813963377120598,0.0,0,cyclicDep,28650,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,65.61016425390247,9.437299789252322,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.BaseErrorListener]",9128;8014;8143;8207;7712;8445;5954;5753;5930;5805,0.0,,0.0,0.0,0.0,4.6,0.7333333333333333,19,1.8492090408125297E-5,1,5.448627573748027,CIRCLE,10,145,3,0.4898979485566356,0.9043106644167024,0.0,0,cyclicDep,28665,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,66.31240685791819,9.812849430244945,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.BaseErrorListener]",5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;8398,0.0,,0.0,0.0,0.0,4.636363636363637,0.8,26,1.7026595555783183E-5,1,5.665451260069186,CIRCLE,11,137,3,0.48104569292083466,0.9224473377429689,0.0,0,cyclicDep,28685,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,72.78787123453901,9.844591989640033,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener]",5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5721;7837;8391,0.0,,0.0,0.0,0.0,4.5,0.5416666666666666,60,1.594022753205342E-5,1,5.683777835280707,CIRCLE,16,164,3,0.5,0.8553345674192189,0.0,0,cyclicDep,28700,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,43.882536929743054,4.3030367713599205,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",5817;9128;8014;8143;8207;7712;8382,0.0,,0.0,0.0,0.0,4.857142857142857,1.2857142857142858,15,2.3396486198002012E-5,1,4.3030367713599205,CIRCLE,7,104,1,0.3499271061118826,0.8247860988423226,0.0,0,cyclicDep,28720,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,61.25783064479138,8.522291621963685,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",5817;9128;8014;8143;8207;7712;8445;8411,0.0,,0.0,0.0,0.0,4.875,1.3571428571428572,18,2.150231016353215E-5,1,4.920347362053226,CIRCLE,8,155,3,0.33071891388307384,0.8112726208286104,0.0,0,cyclicDep,28731,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,74.75842543274494,11.367555670561414,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener]",8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5721;7837;7918,0.0,,0.0,0.0,0.0,4.529411764705882,0.5882352941176471,66,1.5184135956630434E-5,1,5.683777835280707,CIRCLE,17,173,4,0.4991341984846218,0.8784226190040046,0.0,0,cyclicDep,28743,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,65.59804268741284,9.308042857333245,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8395;5817;9128;8014;8143;8207;7712;8445;7916,0.0,,0.0,0.0,0.0,4.888888888888889,1.4166666666666667,21,1.945612800645777E-5,1,5.374001049309922,CIRCLE,9,149,3,0.3142696805273545,0.7949493345141213,0.0,0,cyclicDep,28764,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,72.4463078261912,9.623929291994225,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition]",7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;8458,0.0,,0.0,0.0,0.0,4.6923076923076925,0.9230769230769231,36,1.532128894653177E-5,1,5.55637816739479,CIRCLE,13,170,3,0.46153846153846156,0.9442026994626651,0.0,0,cyclicDep,28777,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,76.25588165216558,11.367555670561414,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener]",7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5721;8461,0.0,,0.0,0.0,0.0,4.529411764705882,0.5882352941176471,63,1.4027288132830357E-5,1,5.683777835280707,CIRCLE,17,180,4,0.4991341984846218,0.8784226190040046,0.0,0,cyclicDep,28794,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,76.18536951420838,11.11277827645396,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener]",7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5721;7837;8466,0.0,,0.0,0.0,0.0,4.555555555555555,0.6339869281045751,74,1.4829324761341815E-5,1,5.55638913822698,CIRCLE,18,188,4,0.4969039949999533,0.8984491648334423,0.0,0,cyclicDep,28815,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,44.42034164089139,4.875765928701671,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",7919;8395;5817;9128;8014;8143;8207;8465,0.0,,0.0,0.0,0.0,4.875,1.3571428571428572,17,2.155069952341727E-5,1,4.875765928701671,CIRCLE,8,83,1,0.33071891388307384,0.8112726208286106,0.0,0,cyclicDep,28837,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,61.273039308801536,9.308042857333245,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.SingletonPredictionContext, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ArrayPredictionContext]",7989;8460;7919;8395;5817;9128;8014;8143;8207;7997,0.0,,0.0,0.0,0.0,4.9,1.4666666666666666,24,1.7879043402687988E-5,1,5.374001049309922,CIRCLE,10,130,3,0.3,0.77746025264604,0.0,0,cyclicDep,28855,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29.264411326133892,5.530453902403729,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.SingletonPredictionContext, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.EmptyPredictionContext, org.antlr.v4.runtime.atn.ArrayPredictionContext]",7996;7989;8460;8359,0.0,,0.0,0.0,0.0,5.0,2.0,9,4.90570165702586E-6,1,3.910621457429281,CIRCLE,4,56,2,0.0,0.0,0.0,0,cyclicDep,28869,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.234700922179383,4.176956524926701,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.runtime.atn.SingletonPredictionContext, org.antlr.v4.runtime.atn.EmptyPredictionContext]",7996;8358,0.0,,0.0,0.0,0.0,5.0,2.0,2,4.546928526139948E-6,1,4.176956524926701,TINY,2,3,1,0.0,0.0,0.0,0,cyclicDep,28877,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,24.010661871696254,4.347646371057349,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.SingletonPredictionContext, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ArrayPredictionContext]",7989;8460;7998,0.0,,0.0,0.0,0.0,5.0,2.0,5,5.060790760325673E-6,1,3.0742502311757365,CIRCLE,3,61,2,0.0,0.0,0.0,0,cyclicDep,28883,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,75.79948548657742,10.856227800294842,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.NoViableAltException, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener, org.antlr.v4.runtime.atn.ParserATNSimulator]",8270;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5689,0.0,,0.0,0.0,0.0,4.555555555555555,0.6339869281045751,73,1.2534724355248968E-5,1,5.428113900147421,CIRCLE,18,195,4,0.4969039949999533,0.8984491648334423,0.0,0,cyclicDep,28890,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,74.2283411907209,10.856227800294842,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.NoViableAltException, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8270;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;5692,0.0,,0.0,0.0,0.0,4.625,0.775,55,1.314884836269017E-5,1,5.428113900147421,CIRCLE,16,187,4,0.4841229182759271,0.9350802104632523,0.0,0,cyclicDep,28912,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,87.83574893671111,12.677998323270637,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.TokenStream, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.NoViableAltException, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener, org.antlr.v4.runtime.atn.ParserATNSimulator]",5688;8270;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;5721;5615,0.0,,0.0,0.0,0.0,4.5,0.531578947368421,84,1.2459988793661792E-5,1,6.338999161635319,CIRCLE,20,192,4,0.5,0.8562787492393419,0.0,0,cyclicDep,28932,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,69.6484502196453,10.529855913271053,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.NoViableAltException, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8270;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;5690,0.0,,0.0,0.0,0.0,4.833333333333333,1.2878787878787878,37,1.5627435065064244E-5,1,5.2649279566355265,CIRCLE,12,175,4,0.37267799624996495,0.8836074734438384,0.0,0,cyclicDep,28956,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,74.02960364214506,10.856227800294842,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.BaseErrorListener, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.ConsoleErrorListener, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.ANTLRErrorListener, org.antlr.v4.runtime.atn.ParserATNSimulator]",8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;5954;5753;5930;5994;6109;5666;8269,0.0,,0.0,0.0,0.0,4.588235294117647,0.6985294117647058,69,1.3201887281422508E-5,1,5.428113900147421,CIRCLE,17,186,4,0.49215295678475035,0.9181171024661454,0.0,0,cyclicDep,28972,smell
